Time,RE001.EHN,RE002.EHN,RE003.EHN,RE004.EHN,RE005.EHN,RE001.EHE,RE002.EHE,RE003.EHE,RE004.EHE,RE005.EHE
-0.692,0.00283200159012,0.00228587985091,-0.0130885197768,-0.0114428635648,0.0114783829662,-0.0150740418986,-0.00668681099358,0.00369573742833,0.00328873027225,-0.0101126413662
-0.69,0.00307781631045,0.00105981534748,-0.0129210734963,-0.0108678183631,0.0105842419353,-0.0139631585253,-0.00774180318902,0.0027915496329,0.00352256441466,-0.00907771732491
-0.688,0.00334320173816,-0.00016963949203,-0.0127116491003,-0.0102059633744,0.00964688600007,-0.0127226701153,-0.00872337662099,0.00190226124526,0.00373187943817,-0.00795847441064
-0.686,0.0036247880924,-0.00138241094725,-0.0124642200964,-0.00946654782921,0.00868249245621,-0.0113605816257,-0.00962460816756,0.00102195749533,0.00391253546067,-0.00676785754767
-0.684,0.0039187238506,-0.00255897946464,-0.0121828085606,-0.00865931367935,0.00770653986654,-0.00988632029394,-0.010439272892,0.00014367704275,0.00406031558475,-0.00551978135787
-0.682,0.00422077647065,-0.00368076371956,-0.0118714565326,-0.00779444307681,0.0067335440104,-0.00831055706273,-0.0111618485085,-0.00074009275926,0.00417112145415,-0.00422870007272
-0.68,0.00452645552048,-0.00473048178501,-0.0115341836029,-0.00688251214378,0.00577682437933,-0.00664502350656,-0.0117875302454,-0.00163688958326,0.00424116411077,-0.00290917067989
-0.678,0.00483115683333,-0.00569248002228,-0.0111749310667,-0.00593444670496,0.00484830631051,-0.00490233257861,-0.01231225757,-0.0025537455906,0.00426713923281,-0.00157543600442
-0.676,0.00513032413563,-0.00655302181774,-0.0107974944248,-0.00496147595532,0.00395836269163,-0.00309581026983,-0.0127327523906,-0.0034966795456,0.00424637832808,-0.00024105281465
-0.674,0.00541962243684,-0.00730052969128,-0.0104054473466,-0.00397508016791,0.0031156975701,-0.00123934383801,-0.0130465666952,-0.00447023713381,0.00417697033786,0.00108141492071
-0.672,0.00569511554541,-0.00792577549758,-0.0100020614188,-0.0029869285263,0.00232727221155,0.000652749461493,-0.0132521365163,-0.00547710238135,0.00405785073863,0.00238062478783
-0.67,0.00595343856489,-0.00842201446755,-0.00959022695511,-0.00200880321063,0.00159827250572,0.00256583125917,-0.0133488387905,-0.0065177993073,0.00388885720016,0.00364660181017
-0.668,0.00619195527645,-0.00878505984027,-0.00917238070062,-0.00105250629337,0.000932115331249,0.00448502896393,-0.0133370479656,-0.00759049822243,0.00367075211509,0.00487080349711
-0.666,0.00640889003484,-0.00901329599432,-0.00875044631447,-0.000129747065707,0.000330490615602,0.00639530334794,-0.0132181897076,-0.0086909355711,0.00340521312607,0.00604611090582
-0.664,0.00660342426712,-0.00910762940056,-0.00832579296355,0.000747990871933,-0.000206564666019,0.00828150148991,-0.0129947893012,-0.00981245012813,0.00309479352893,0.00716675509643
-0.662,0.00677574888803,-0.00907137837226,-0.00789921618653,0.00156960132237,-0.000680564491677,0.0101284011236,-0.0126705120228,-0.0109461320575,0.00274285539255,0.00822818932058
-0.66,0.00692706588966,-0.00891010439591,-0.00747094350018,0.00232452249738,-0.00109444775279,0.0119207530647,-0.01225019188,-0.0120810752679,0.00235347941119,0.00922691778025
-0.658,0.00705953490097,-0.00863138967058,-0.00704066526402,0.00300291414974,-0.00145243215909,0.0136433283163,-0.0117398439859,-0.0132047181534,0.00193135661287,0.0101602927421
-0.656,0.00717616344712,-0.00824456724005,-0.00660758936048,0.00359583869562,-0.00175985216033,0.0152809758966,-0.0111466550081,-0.0143032536217,0.00148166766069,0.0110262934179
-0.654,0.00728064272708,-0.00776041166769,-0.00617051651685,0.00409543995571,-0.00202298502958,0.0168186966753,-0.0104789461275,-0.0153620865791,0.0010099552581,0.0118233017393
-0.652,0.00737713372447,-0.00719079954857,-0.00572793177096,0.00449511342606,-0.00224886922942,0.0182417377439,-0.00974610405026,-0.0163663158042,0.000521994059167,0.0125498908713
-0.65,0.00747001116828,-0.00654835029161,-0.00527810676057,0.00478966242179,-0.00244511900965,0.0195357111328,-0.00895847771383,-0.0173012172594,2.36608306296e-05,0.013204640978
-0.648,0.00756357513641,-0.00584605853644,-0.00481920715218,0.00497543469903,-0.00261973880493,0.0206867398273,-0.00812724095577,-0.0181527070868,-0.000479193975105,0.0137859929989
-0.646,0.00766174189937,-0.00509693024823,-0.00434939948546,0.0050504341338,-0.0027809403762,0.0216816327651,-0.00726422392503,-0.0189077645786,-0.000980872953815,0.0142921455799
-0.644,0.0077677269445,-0.00431363489187,-0.00386695188847,0.00501440183479,-0.00293696487127,0.0225080885757,-0.00638171782604,-0.0195547981361,-0.0014759562777,0.014720994252
-0.642,0.00788373403959,-0.00350818604668,-0.00337032350371,0.00486886100064,-0.00309591127162,0.0231549252621,-0.0054922584016,-0.0200839405939,-0.00195942222046,0.0150701072018
-0.64,0.00801066470855,-0.00269166227435,-0.00285823808744,0.00461712031838,-0.00326557221038,0.0236123300685,-0.00460839349555,-0.0204872643174,-0.00242676007393,0.015336729877
-0.638,0.00814786258759,-0.00187397888879,-0.00232973816138,0.00426423206857,-0.00345327795313,0.023872120915,-0.00374243954891,-0.0207589111569,-0.00287407032813,0.0155178115932
-0.636,0.00829290675867,-0.0010637194533,-0.00178421738052,0.0038169033947,-0.00366574944694,0.0239280085209,-0.00290623155363,-0.0208951375014,-0.0032981464789,0.0156100505106
-0.634,0.00844146725856,-0.000268033402659,-0.00122143045898,0.00328336210012,-0.00390896173307,0.0237758471036,-0.0021108712543,-0.0208942799141,-0.00369653365135,0.0156099572291
-0.632,0.00858723448806,0.000507396724659,-0.000641481951348,0.00267318132526,-0.00418801953868,0.0234138614443,-0.00136647936298,-0.0207566516142,-0.00406756114209,0.0155139400687
-0.63,0.00872193217416,0.00125831818381,-4.47971591013e-05,0.0019970699701,-0.0045070473031,0.0228428389889,-0.000681958973849,-0.0204843838089,-0.00441034828176,0.0153184156574
-0.628,0.00883542086696,0.00198180410716,0.000567919863239,0.00126663733913,-0.00486909612606,0.0220662771439,-6.47786936461e-05,-0.0200812280989,-0.00472478483124,0.0150199465554
-0.626,0.00891589570325,0.00267608901314,0.00119573502098,0.00049414106191,-0.00527607013451,0.0210904776378,0.000479215337048,-0.0195523366473,-0.00501148780871,0.0146154041809
-0.624,0.00895017839268,0.00334035285203,0.00183753287799,-0.000307772907511,-0.00572867455224,0.0199245814887,0.000945949732217,-0.0189040356185,-0.00527173609085,0.0141021516785
-0.622,0.00892409918804,0.00397446514532,0.0024920587593,-0.00112633005151,-0.00622638731589,0.0185805396676,0.0013332290703,-0.0181436049459,-0.00550738282345,0.0134782389439
-0.62,0.00882296017006,0.00457870268418,0.00315794842831,-0.00194887928066,-0.00676745546919,0.0170730160971,0.00164079075678,-0.0172790743009,-0.00572074448155,0.0127426014229
-0.618,0.0086320667703,0.00515345551854,0.00383374066875,-0.00276313007351,-0.0073489168784,0.0154192214192,0.00187030660349,-0.0163190417297,-0.00591446523196,0.0118952552386
-0.616,0.00833731039196,0.00569893652981,0.00451786951519,-0.00355736803776,-0.00796664707722,0.0136386781693,0.00202533029184,-0.015272518154,-0.00609135663147,0.0109374826336
-0.614,0.0079257816002,0.00621490973733,0.00520863447714,-0.00432064273622,-0.00861543023118,0.0117529206268,0.00211119155629,-0.0141487979639,-0.00625421563344,0.00987200241204
-0.612,0.0073863909367,0.0067004516697,0.00590414885996,-0.00504292277816,-0.00928905233136,0.00978513550753,0.00213483927032,-0.012957353295,-0.0064056277684,0.00870311923488
-0.61,0.00671047317397,0.00715375869283,0.00660226816004,-0.00571521514164,-0.00998041387203,0.0077597524699,0.00210463696406,-0.0117077472497,-0.00654776621579,0.00743684337299
-0.608,0.00589235084867,0.0075720112193,0.00730050244803,-0.00632964833619,-0.0106816585059,0.00570199575555,0.0020301159712,-0.0104095594106,-0.00668220026895,0.0060809698218
-0.606,0.00492983415027,0.00795130334751,0.00799591854105,-0.00687952185503,-0.0113843135372,0.00363740984717,0.00192169349821,-0.00907231577649,-0.00680972770389,0.00464510402804
-0.604,0.00382463651973,0.00828664378054,0.00868503936476,-0.0073593267696,-0.0120794376931,0.00159137270491,0.00179036522745,-0.00770541506938,-0.00693024461182,0.00314062219921
-0.602,0.00258268838261,0.00857203091262,0.0093637489069,-0.00776474374164,-0.0127577715153,-0.000411389943801,0.0016473841377,-0.00631804453262,-0.00704266370839,0.00158055785191
-0.6,0.00121433503431,0.00880060181831,0.0100272113348,-0.00809262488586,-0.0134098859583,-0.00234727634862,0.00150393847514,-0.00491908091655,-0.00714488872474,-2.05875708463e-05
-0.598,-0.000265591414935,0.00896485163655,0.0106698121364,-0.00834096488585,-0.0140263252774,-0.00419425432791,0.0013708417911,-0.00351697609818,-0.00723384901449,-0.00164710491013
-0.596,-0.00183783210419,0.00905691660988,0.0112851276602,-0.00850886498338,-0.0145977409828,-0.00593226918439,0.00125824657312,-0.00211963112392,-0.00730559550255,-0.00328239663505
-0.594,-0.00347889550211,0.0090689109301,0.0118659274253,-0.00859649154307,-0.0151150144976,-0.00754360297308,0.00117539052054,-0.000734266643284,-0.00735545662649,-0.00490933920064
-0.592,-0.00516138347642,0.00899330471164,0.0124042114212,-0.0086050293648,-0.0155693671259,-0.00901317473429,0.00113038152649,0.000632699013615,-0.00737825062468,-0.00651067068457
-0.59,-0.00685444338688,0.00882332805737,0.0128912826507,-0.00853662902927,-0.0159524569029,-0.0103287721776,0.00113002456079,0.00197575098627,-0.00736854785473,-0.00806938678397
-0.588,-0.00852433649176,0.00855338446165,0.0133178535948,-0.00839434729661,-0.0162564628005,-0.0114812066977,0.00117969138781,0.00329034488526,-0.0073209733555,-0.00956913035777
-0.586,-0.0101351095373,0.0081794558201,0.0136741840599,-0.00818207971607,-0.016474157574,-0.0124643856285,0.0012832325713,0.00457292758587,-0.00723053559641,-0.0109945617469
-0.584,-0.0116493534399,0.00769948114743,0.0139502469223,-0.00790448485554,-0.0165989711384,-0.0132752982634,0.00144293034487,0.00582090237949,-0.00709296285933,-0.0123316981796
-0.582,-0.013029030581,0.00711369175318,0.0141359175235,-0.00756689972646,-0.016625046619,-0.0139139152271,0.00165949028623,0.00703253265775,-0.00690502498534,-0.0135682105808
-0.58,-0.0142363504626,0.00642488701417,0.0142211818386,-0.00717524610339,-0.0165472910377,-0.0143830040604,0.00193206897574,0.00820678262779,-0.00666481641568,-0.0146936657728
-0.578,-0.0152346722976,0.00563863687594,0.0141963580527,-0.00673592775567,-0.0163614220705,-0.0146878671549,0.00225833382231,0.00934309839389,-0.00637197738743,-0.0156997025335
-0.576,-0.0159894124481,0.00476339969208,0.0140523259517,-0.00625571936087,-0.0160640115618,-0.0148360113156,0.0026345501724,0.0104411378994,-0.00602783403952,-0.0165801322606
-0.574,-0.0164689343716,0.00381054689984,0.0137807586839,-0.00574164912517,-0.0156525256757,-0.0148367611817,0.00305569007419,0.01150046343,-0.00563544457463,-0.0173309593897
-0.572,-0.0166453988148,0.00279428928288,0.0133743520004,-0.00520087873425,-0.0151253609357,-0.0147008314505,0.00351555709102,0.0125202152348,-0.00519954647443,-0.0179503226735
-0.57,-0.0164955523806,0.00173150313297,0.0128270468603,-0.00464058582491,-0.0144818751817,-0.0144398752589,0.00400692260276,0.0134987887936,-0.00472640780699,-0.0184383646656
-0.568,-0.0160014333483,0.000641458426253,0.0121342420689,-0.00406785520003,-0.0137224127134,-0.0140660279919,0.0045216710011,0.0144335407454,-0.00422359276836,-0.0187970418145
-0.566,-0.0151509748451,-0.000454544958042,0.0112929941558,-0.00348958506416,-0.0128483234374,-0.0135914669574,0.00505095359572,0.0153205489504,-0.00369965706576,-0.0190298903886
-0.564,-0.0139384872792,-0.00153362317442,0.0103022018242,-0.00291241347649,-0.0118619764982,-0.013028007433,0.00558535320681,0.0161544502842,-0.00316379238659,-0.0191417637663
-0.562,-0.0123650044608,-0.00257182339447,0.0091627719512,-0.00234266819014,-0.0107667694645,-0.0123867542544,0.00611506265147,0.0169283755688,-0.00262544121946,-0.0191385550442
-0.56,-0.0104384811002,-0.00354469216398,0.00787776344403,-0.00178634050294,-0.00956713448295,-0.0116778252083,0.00663008020863,0.0176339948965,-0.00209390409621,-0.019026916612
-0.558,-0.00817383335254,-0.0044278797816,0.00645250457867,-0.00124908119524,-0.00826854276899,-0.0109101581735,0.00712042363066,0.0182616790985,-0.00157796121722,-0.0188139864891
-0.556,-0.00559281863,-0.00519776254517,0.00489467905082,-0.000736214533803,-0.0068775084255,-0.0100914086032,0.00757636171955,0.0188007749934,-0.0010855294513,-0.0185071304756
-0.554,-0.00272375579981,-0.0058320646523,0.00321437601278,-0.000252764948015,-0.00540159204044,-0.00922793821271,0.00798865951249,0.0192399840367,-0.000623373647043,-0.0181137093856
-0.552,0.000398908142957,-0.00631046198938,0.00142409987214,0.000196509667584,-0.00384940396254,-0.00832489030557,0.00834883034532,0.0195678266743,-0.000196887771696,-0.0176408809612
-0.55,0.00373517408208,-0.0066151507583,-0.000461263526336,0.00060708420603,-0.00223060661969,-0.00738634264262,0.00864938591817,0.0197731684961,0.000190043487012,-0.0170954453961
-0.548,0.00724019429462,-0.00673136475357,-0.0024245267635,0.000974638175406,-0.000555914728513,-0.00641552542696,0.0088840741435,0.0198457795212,0.000535098069051,-0.0164837409483
-0.546,0.010865084571,-0.0066478261575,-0.00444632837115,0.00129503876724,0.00116290827553,-0.00541508982872,0.00904809394877,0.0197768949018,0.000837486768145,-0.0158115918388
-0.544,0.0145578230041,-0.00635711611066,-0.00650530905692,0.00156434027906,0.0029130598778,-0.00438741125598,0.00913827615571,0.0195597442612,0.0010978482951,-0.0150843053804
-0.542,0.0182642112539,-0.00585595321352,-0.00857833719314,0.00177880415959,0.00468071730848,-0.00333491095879,0.00915321993117,0.019190017983,0.00131808180279,-0.014306710446
-0.54,0.0219288726905,-0.00514537066533,-0.0106407835441,0.00193494267281,0.00645106962601,-0.00226037926884,0.00909337513498,0.0186662421276,0.00150113229503,-0.0134832263693
-0.538,0.0254962613631,-0.00423078597544,-0.0126668442686,0.00202958740732,0.00820836798255,-0.00116728373078,0.00896106237643,0.0179900391613,0.00165074529879,-0.012617950927
-0.536,0.0289116562992,-0.00312196091472,-0.0146299097655,0.00205998170416,0.0099359994569,-6.00456716508e-05,0.00876042496348,0.017166258962,0.00177120675128,-0.0117147579576
-0.534,0.0321221172475,-0.00183285327328,-0.0165029748932,0.00202389384049,0.0116165897192,0.00105573039926,0.00849731027524,0.0162029729629,0.00186708286554,-0.010777398324
-0.532,0.0350773805592,-0.000381365683836,-0.0182590836677,0.00191974583808,0.0132321389499,0.00217308856591,0.00817908223039,0.0151113330097,0.00194297328602,-0.00980960080734
-0.53,0.0377306772998,0.00121100002164,-0.0198717991075,0.00174675134183,0.014764193848,0.00328362601898,0.00781437098248,0.0139053046999,0.0020032893005,-0.00881517087113
-0.528,0.040039459603,0.00291957188456,-0.0213156867966,0.00150505527793,0.0161940564478,0.00437747863754,0.00741277005491,0.0126012919078,0.00205206706074,-0.00779808463523
-0.526,0.0419660253827,0.00471700735224,-0.0225667992493,0.00119586790824,0.0175030281847,0.00544339211737,0.00698449414884,0.0112176743796,0.0020928233582,-0.00676257341695
-0.524,0.043478035479,0.00657384887156,-0.0236031474141,0.000821586198974,0.0186726855483,0.00646887890132,0.00654001239291,0.00977428348084,0.00212845831696,-0.00571319212808
-0.522,0.044548920845,0.00845912003832,-0.0244051456835,0.000385895783208,0.0196851818944,0.00744045683468,0.00608967184794,0.00829184248212,0.002161205569,-0.00465486404881
-0.52,0.0451581803623,0.0103409459413,-0.024956017446,-0.000106152996682,0.020523568655,0.00834396124399,0.00564332502414,0.00679139740405,0.00219262659061,-0.00359289586712
-0.518,0.0452915722726,0.012187180822,-0.0252421493413,-0.000648101415293,0.0211721282973,0.00916491819825,0.00520997362767,0.00529376273058,0.00222364261693,-0.00253296023921
-0.516,0.0449412041279,0.0139660261768,-0.0252533838325,-0.0012320773834,0.0216167108132,0.00988896324702,0.00479743933824,0.00381900350985,0.00225459554276,-0.00148104741463
-0.514,0.0441055276823,0.0156466231588,-0.0249832414829,-0.00184883499851,0.0218450650774,0.0105022871862,0.00441207148048,0.00238597171759,0.0022853287424,-0.000443391132104
-0.512,0.042789246369,0.0171996047176,-0.0244290664685,-0.00248784330433,0.0218471560206,0.0109920886658,0.00405850095524,0.0010119103964,0.00231527959928,0.000573624292883
-0.51,0.0410031439301,0.0185975953373,-0.0235920913965,-0.00313742691753,0.0216154582951,0.0113470130149,0.00373944936354,-0.000287865843941,0.00234357713363,0.00156356948206
-0.508,0.0387638433399,0.0198156492491,-0.0224774204491,-0.00378495838641,0.0211452170403,0.0115575577248,0.00345560138341,-0.00150021062081,0.00236913973675,0.00252008445576
-0.506,0.0360935053056,0.0208316211982,-0.0210939331773,-0.00441709891998,0.0204346665581,0.0116164276322,0.00320554677306,-0.00261430766039,0.0023907691283,0.00343700134742
-0.504,0.0330194752921,0.0216264668429,-0.0194541146714,-0.00502008091287,0.0194851982765,0.0115188267191,0.00298579580007,-0.00362176106938,0.00240723710378,0.00430847639293
-0.502,0.0295738872175,0.0221844723573,-0.0175738209491,-0.00558002289921,0.0183014704203,0.011262678072,0.00279086871712,-0.00451662365538,0.00241736171229,0.00512913155176
-0.5,0.0257932308491,0.0224934146798,-0.015471990826,-0.00608326549468,0.0168914533182,0.0108487682428,0.00261345665907,-0.00529537475727,0.00242006975755,0.00589420298209
-0.498,0.0217178886894,0.0225446551246,-0.0131703170093,-0.00651671565281,0.015266406093,0.0102808164046,0.00244464859692,-0.00595685915633,0.00241444347612,0.00659968902023
-0.496,0.0173916470178,0.0223331699484,-0.0106928895355,-0.00686818608059,0.0134407825168,0.00956547185149,0.00227421709901,-0.00650219724897,0.00239975110515,0.00724248604835
-0.494,0.0128611849068,0.0218575222032,-0.00806582401307,-0.00712671672587,0.0114320660305,0.00871224541099,0.00209095460936,-0.00693467425305,0.00237546350165,0.00782049840585
-0.492,0.00817554454483,0.021119779998,-0.00531688567191,-0.00728286573073,0.00926053627001,0.0077333813791,0.00188305142697,-0.00725961340399,0.00234126131488,0.00833270932243
-0.49,0.00338558603677,0.0201253871705,-0.00247511835232,-0.00732895817162,0.00694897183101,0.00664367698403,0.0016385060832,-0.00748423544055,0.00229703862782,0.00877920362575
-0.488,-0.00145657008126,0.0188829932609,0.0004295144055,-0.00725928242232,0.00452229641355,0.00546025646811,0.00134555796727,-0.00761750458469,0.00224290888619,0.00916113857243
-0.486,-0.0062981091805,0.0174042503915,0.00336647092413,-0.00707022625494,0.00200717791689,0.00420230681897,0.00099313071787,-0.00766995984658,0.00217921723972,0.0094806649171
-0.484,-0.0110860940618,0.0157035849898,0.00630495216978,-0.00676034796044,-0.00056840764842,0.00289078198807,0.00057127331848,-0.0076535297654,0.00210656060568,0.00974080480544
-0.482,-0.0157680377489,0.0137979520654,0.00921420005175,-0.00633038175597,-0.00317563369491,0.00154808199463,7.15845054559e-05,-0.00758132842723,0.00202581367604,0.00994529553516
-0.48,-0.0202924734008,0.0117065789814,0.0120637732739,-0.00578318117027,-0.00578528714441,0.000197712502036,-0.000512394455595,-0.00746743059476,0.00193815658261,0.0100984088787
-0.478,-0.0246095169625,0.00945070451322,0.0148238025384,-0.00512360830387,-0.00836822391148,-0.00113607074695,-0.00118483303842,-0.00732662397039,0.00184509854609,0.0102047553766
-0.476,-0.028671417946,0.00705331770049,0.0174652285774,-0.00435838014229,-0.0108958014104,-0.00242862967399,-0.00194732359055,-0.00717413705119,0.00174849163522,0.0102690827923
-0.474,-0.0324330935581,0.00453889978058,0.0199600277844,-0.0034958849187,-0.0133402755814,-0.00365532214973,-0.00279866283559,-0.00702534185797,0.00165052941261,0.0102960783315
-0.472,-0.0358526412731,0.00193317148192,0.0222814308656,-0.00254598163689,-0.0156751527015,-0.00479189004347,-0.00373471069282,-0.00689543216823,0.00155372621319,0.0102901850993
-0.47,-0.0388918249392,-0.000737152803992,0.0244041397557,-0.0015197944148,-0.0178754895355,-0.00581485638671,-0.00474833198813,-0.00679907978748,0.00146087365467,0.0102554437558
-0.468,-0.0415165296129,-0.00344460304218,0.0263045470135,-0.000429510800246,-0.0199181388074,-0.00670193026559,-0.00582942455965,-0.00675007371323,0.001374971597,0.0101953694111
-0.466,-0.0436971804997,-0.00616118341103,0.0279609601281,0.000711809674288,-0.0217819402489,-0.00743241654,-0.00696503529895,-0.00676094949099,0.00129913138106,0.0101128708011
-0.464,-0.0454091216089,-0.00885859430937,0.0293538309521,0.00189041313661,-0.0234478603328,-0.00798762544409,-0.00813956345127,-0.00684261830937,0.00123645021152,0.0100102138359
-0.462,-0.0466329499154,-0.0115084475898,0.030465988225,0.00309201392309,-0.0248990860043,-0.00835127491289,-0.00933504772449,-0.00700400718836,0.00118985738531,0.00988902571788
-0.46,-0.0473548009187,-0.0140824768851,0.0312828692025,0.00430194256299,-0.0261210792263,-0.00850987643608,-0.0105315303958,-0.00725172286779,0.00116193582763,0.00975033054451
-0.458,-0.0475665814884,-0.0165527456014,0.0317927448987,0.00550528127739,-0.0271016000534,-0.00845309359062,-0.0117074879886,-0.00758975270868,0.0011547258284,0.00959460416552
-0.456,-0.0472661458124,-0.0188918556162,0.0319869324241,0.00668699051339,-0.0278307062885,-0.00817406127325,-0.0128403148597,-0.00801921614934,0.00116952136522,0.00942183593074
-0.454,-0.0464574102008,-0.0210731598162,0.0318599873295,0.0078320314067,-0.0283007375576,-0.00766965309954,-0.0139068438944,-0.00853818004141,0.00120667218688,0.00923158771774
-0.452,-0.0451504025262,-0.0230709813064,0.0314098686526,0.00892549013921,-0.0285062908863,-0.00694068450025,-0.0148838879412,-0.00914155042545,0.00126540626237,0.0090230451924
-0.45,-0.0433612422786,-0.0248608415226,0.0306380694313,0.00995271050817,-0.0284441937187,-0.00599203981622,-0.0157487866405,-0.00982105176978,0.0013436869748,0.00879506105475
-0.448,-0.0411120476114,-0.0264196986955,0.0295497058293,0.0108994402812,-0.0281134788518,-0.00483271333054,-0.0164799454624,-0.0105653021653,0.00143811769239,0.00854619359837
-0.446,-0.038430766342,-0.0277261972588,0.0281535588517,0.0117519949685,-0.027515364064,-0.00347575684641,-0.0170573562756,-0.0113599893554,0.00154390357865,0.00827474548241
-0.444,-0.0353509285939,-0.0287609279217,0.0264620639638,0.0124974397151,-0.0266532374734,-0.00193813014891,-0.0174630907566,-0.0121881479208,0.00165487736649,0.00797880730924
-0.442,-0.031911319552,-0.0295066972743,0.0244912456855,0.0131237866214,-0.0255326481389,-0.000240455262391,-0.0176817588053,-0.0130305328093,0.0017635928465,0.00765630928031
-0.44,-0.0281555716248,-0.0299488048779,0.0222605962586,0.0136202016792,-0.0241613002709,0.001593319642,-0.0177009237433,-0.0138660792814,0.00186148718123,0.00730508295889
-0.438,-0.0241316761476,-0.0300753246954,0.0197928995521,0.0139772133356,-0.0225490486117,0.00353633618361,-0.0175114648359,-0.014672434813,0.00193911062733,0.00692293474585
-0.436,-0.0198914157016,-0.0298773863826,0.017114003216,0.0141869138423,-0.0207078920329,0.00555930739814,-0.0171078763333,-0.0154265450053,0.00198641938437,0.00650773309196
-0.434,-0.0154897192455,-0.0293494504556,0.014252543472,0.014243144903,-0.0186519620893,0.00763104880237,-0.0164884915783,-0.0161052732622,0.00199312373136,0.00605751201348
-0.432,-0.0109839436651,-0.0284895698291,0.0112396277775,0.0141416602996,-0.016397503043,0.00971904232954,-0.0156556213172,-0.016686032819,0.00194907935439,0.00557059306095
-0.43,-0.00643308711912,-0.0272996288852,0.00810848100457,0.0138802596336,-0.0139628395591,0.0117900178359,-0.0146155973496,-0.0171474094265,0.00184470529611,0.00504572564004
-0.428,-0.00189694172254,-0.0257855503172,0.00489406089835,0.0134588886027,-0.0113683278828,0.0138105392193,-0.0133787157601,-0.0174697533493,0.00167140817159,0.00448224136342
-0.426,0.00256480435058,-0.0239574596716,0.00163264849565,0.0128797021342,-0.00863628601741,0.0157475849112,-0.0119590776382,-0.0176357201981,0.00142199020936,0.00388021273474
-0.424,0.00689350243014,-0.0218297978113,-0.001638580992,0.0121470873358,-0.00579089835018,0.0175691149181,-0.0103743288501,-0.0176307415643,0.00109101901721,0.00324060147632
-0.422,0.0110325006963,-0.0194213723349,-0.00488200155829,0.0112676439958,-0.00285809037003,0.0192446181871,-0.00864530372795,-0.0174434086786,0.000675139868972,0.00256537892734
-0.42,0.0149281045389,-0.0167553401804,-0.00805998907182,0.0102501215871,0.000134630373389,0.0207456346829,-0.0067955804554,-0.0170657556579,0.000173316216488,0.00185760138103
-0.418,0.0185305186203,-0.0138591150973,-0.0111353786971,0.0091053135489,0.00315837005604,0.0220462463438,-0.00485095861816,-0.0164934334063,-0.000413010008919,0.00112142722119
-0.416,0.0217947474192,-0.0107641953186,-0.0140719230609,0.00784591185515,0.00618308293898,0.0231235304139,-0.00283887213631,-0.0157257707675,-0.00107984116372,0.000362069360792
-0.414,0.0246814299872,-0.00750590852406,-0.0168347476378,0.00648632717776,0.00917784482499,0.0239579679685,-0.000787753709212,-0.0147657256143,-0.00182062828581,-0.000414315917442
-0.412,0.0271575846645,-0.00412307304243,-0.0193908001103,0.00504248178622,0.0121111647447,0.0245338001215,0.00127363015622,-0.0136197345366,-0.00262635305999,-0.00120079591821
-0.41,0.0291972406547,-0.000657576194927,-0.0217092904553,0.00353158326128,0.0149513324826,0.0248393245801,0.00331685193867,-0.0122974748749,-0.00348568211693,-0.00198987201697
-0.408,0.030781935662,0.00284612731701,-0.0237621181577,0.00197188698856,0.0176667979259,0.0248671258278,0.0053144805537,-0.0108115564481,-0.00438518793449,-0.00277371953659
-0.406,0.0319010621407,0.00634159211913,-0.0255242822507,0.000382454441132,0.0202265766081,0.0246142330319,0.00724070014103,-0.00917716212815,-0.00530962995944,-0.00354444304422
-0.404,0.0325520489005,0.00978102726435,-0.0269742689574,-0.0012170871615,0.0226006743165,0.0240822005841,0.0090718683145,-0.00741165643024,-0.00624228819316,-0.00429433410761
-0.402,0.0327403695992,0.0131160013075,-0.0280944107887,-0.00280677972304,0.0247605222935,0.0232771069353,0.0107869949281,-0.00553417980572,-0.0071653393666,-0.0050161192936
-0.4,0.0324793747351,0.0162981973475,-0.0288712101994,-0.0043665608361,0.0266794135315,0.0222094682041,0.0123681263923,-0.00356524377952,-0.00806026353029,-0.00570318616698
-0.398,0.0317899488472,0.0192802065554,-0.0292956203788,-0.00587648013285,0.028332930167,0.0208940641753,0.0138006250555,-0.00152633893045,-0.00890826728492,-0.00634977463137
-0.396,0.0306999995197,0.0220163472825,-0.0293632754487,-0.0073169042379,0.0296993520679,0.0193496760193,0.0150733376731,0.000560435664577,-0.009690709737,-0.00695112119235
-0.394,0.0292437893174,0.0244634954164,-0.0290746622644,-0.008668709979,0.0307600373101,0.0175987374929,0.0161786512891,0.00267271628265,-0.0103895188385,-0.00750354579328
-0.392,0.0274611258858,0.026581910223,-0.0284352260972,-0.00991346668521,0.0314997662046,0.0156669043995,0.0171124389386,0.00478818968108,-0.0109875886643,-0.00800447542662
-0.39,0.025396429131,0.0283360386214,-0.0274554026647,-0.0110336099143,0.0319070417812,0.0135825503564,0.0178739015762,0.0068848803702,-0.01146915149,-0.00845240543892
-0.388,0.0230976976732,0.029695279818,-0.0261505693584,-0.0120126105887,0.0319743409511,0.0113761999895,0.0184653166551,0.00894141329043,-0.0118201211985,-0.00884680699727
-0.386,0.0206153996449,0.0306346916213,-0.0245409093005,-0.0128351448905,0.0316983117407,0.00907991318555,0.0188917077452,0.010937256808,-0.0120284057966,-0.00918799566932
-0.384,0.0180013153366,0.0311356196938,-0.0226511832204,-0.0134872708818,0.031079912929,0.00672663576699,0.0191604531512,0.0128529516341,-0.0120841865312,-0.0094769797353
